DR,A%,DF%,1stIn,1st%,2nd%
1.02,3.4%,5.1%,59.3%,57.1%,54.2%
0.88,2.8%,0.9%,64.2%,61.4%,48.7%
1.31,5.2%,2.6%,64.9%,64.0%,59.3%
0.70,2.2%,0.0%,58.9%,67.9%,40.5%
0.73,3.3%,5.4%,70.7%,61.5%,51.9%
0.57,3.4%,1.7%,66.1%,64.1%,60.0%
0.86,3.3%,1.1%,63.7%,53.4%,45.5%
0.68,0.0%,1.9%,66.7%,55.6%,55.6%
1.13,2.9%,1.0%,65.7%,72.5%,50.0%
0.66,0.0%,0.0%,77.1%,56.8%,54.5%
1.02,3.5%,4.7%,68.6%,59.3%,40.7%
1.12,2.4%,1.2%,72.9%,62.9%,56.5%
0.65,2.7%,1.4%,64.9%,54.2%,46.2%
1.06,3.8%,1.0%,71.2%,66.2%,46.7%
1.44,0.0%,0.0%,71.4%,73.3%,77.8%
1.63,1.8%,1.8%,56.4%,71.0%,70.8%
0.73,2.2%,2.2%,71.7%,63.6%,23.1%
0.77,0.0%,0.0%,72.7%,60.4%,55.6%
0.68,0.0%,1.9%,51.9%,53.6%,38.5%
1.12,2.3%,1.1%,67.8%,71.2%,42.9%
1.34,1.2%,2.4%,71.1%,78.0%,62.5%
1.10,2.7%,1.4%,68.9%,62.7%,56.5%
0.65,2.4%,4.8%,52.4%,50.0%,10.0%
1.26,1.5%,9.1%,60.6%,70.0%,53.8%
0.60,0.0%,0.0%,53.6%,43.3%,50.0%
0.99,1.2%,1.2%,65.5%,69.1%,48.3%
0.68,2.0%,4.0%,68.0%,58.8%,37.5%
0.71,0.0%,2.0%,56.9%,48.3%,36.4%
1.15,1.3%,4.0%,57.3%,72.1%,56.3%
0.53,2.4%,2.4%,60.2%,54.0%,33.3%
0.54,3.3%,3.3%,50.0%,56.7%,50.0%
1.26,1.4%,1.4%,63.0%,73.9%,48.1%
1.05,4.8%,0.0%,64.5%,80.0%,54.5%
0.67,0.0%,2.2%,63.0%,51.7%,17.6%
1.31,0.0%,1.8%,73.7%,73.8%,53.3%
1.02,2.5%,2.5%,66.3%,56.6%,44.4%
1.04,0.0%,2.6%,73.1%,70.2%,61.9%
0.58,3.8%,1.3%,65.8%,57.7%,44.4%
0.92,4.5%,1.8%,59.5%,69.7%,42.2%
0.96,3.7%,3.7%,61.7%,74.0%,41.9%
1.34,1.3%,1.3%,53.3%,85.0%,57.1%
0.67,6.3%,3.2%,74.6%,68.1%,50.0%
1.18,1.1%,1.1%,67.0%,61.0%,51.7%
0.83,3.8%,5.8%,65.4%,61.8%,61.1%
1.57,3.9%,0.0%,78.4%,67.5%,81.8%
0.97,0.0%,0.0%,61.6%,66.7%,53.6%
1.09,2.7%,4.1%,59.5%,70.5%,46.7%
0.69,1.6%,1.6%,71.4%,55.6%,16.7%
1.22,1.3%,1.3%,60.3%,61.7%,64.5%
1.63,1.9%,3.8%,59.6%,74.2%,76.2%
0.43,3.3%,3.3%,55.0%,78.8%,48.1%
0.73,4.2%,2.8%,73.6%,60.4%,42.1%
1.62,7.1%,1.8%,58.9%,63.6%,65.2%
1.42,4.5%,1.5%,74.6%,78.0%,52.9%
0.75,3.3%,1.1%,70.3%,62.5%,40.7%
0.86,1.7%,8.3%,60.0%,55.6%,45.8%
1.38,11.3%,1.4%,63.4%,73.3%,53.8%
0.88,0.0%,1.1%,73.6%,54.7%,43.5%
0.83,1.2%,2.4%,65.5%,69.1%,31.0%
1.29,1.6%,1.6%,61.3%,60.5%,50.0%
1.16,2.0%,2.0%,64.7%,66.7%,58.3%
1.09,2.3%,3.5%,61.6%,71.7%,60.6%
1.11,0.0%,4.7%,55.8%,52.1%,47.4%
0.86,3.4%,5.6%,68.5%,72.1%,42.9%
1.12,3.5%,4.7%,72.1%,69.4%,45.8%
0.59,2.5%,3.8%,75.0%,63.3%,40.0%
0.83,6.4%,3.8%,71.8%,75.0%,54.5%
0.91,1.8%,3.6%,60.7%,58.8%,68.2%
1.10,3.4%,2.3%,71.3%,69.4%,44.0%
1.22,5.4%,1.4%,60.8%,62.2%,62.1%
0.92,2.0%,2.0%,58.0%,58.6%,50.0%
1.49,3.6%,3.6%,70.9%,74.4%,56.3%
1.08,3.8%,1.1%,64.1%,72.9%,51.5%
0.89,3.6%,2.9%,70.0%,64.3%,52.4%
0.63,5.7%,1.9%,77.4%,63.4%,50.0%
1.04,1.4%,1.4%,70.6%,50.5%,52.4%
1.06,1.9%,1.0%,64.4%,67.2%,56.8%
0.57,1.6%,1.6%,64.1%,56.1%,43.5%
1.17,2.3%,2.3%,64.8%,68.4%,51.6%
0.86,1.9%,2.9%,63.8%,70.1%,36.8%
0.81,1.8%,0.0%,67.3%,59.5%,38.9%
1.22,5.0%,2.0%,67.3%,72.1%,66.7%
0.97,4.8%,1.2%,57.1%,50.0%,55.6%
0.73,1.8%,5.5%,61.8%,67.6%,42.9%
0.84,1.0%,3.0%,64.6%,65.6%,45.7%
0.88,2.8%,3.7%,69.2%,66.2%,51.5%
0.48,1.9%,1.9%,59.3%,56.3%,54.5%
1.03,7.5%,5.4%,64.5%,70.0%,48.5%
0.94,3.1%,2.0%,67.3%,71.2%,37.5%
1.78,2.1%,0.0%,68.8%,84.8%,60.0%
0.91,1.6%,1.6%,68.8%,66.3%,56.4%
0.98,2.9%,1.4%,66.7%,65.2%,52.2%
0.69,1.0%,1.0%,57.8%,54.2%,48.8%
1.20,5.4%,1.4%,59.5%,56.8%,63.3%
1.19,4.9%,1.2%,74.1%,71.7%,42.9%
0.78,4.0%,2.4%,62.1%,75.3%,61.7%
1.09,7.5%,0.0%,73.1%,63.2%,72.0%
0.81,4.9%,2.4%,56.1%,71.7%,52.8%
0.81,3.7%,3.7%,59.8%,65.3%,42.4%
0.63,2.9%,5.7%,51.4%,72.2%,38.2%
0.71,0.0%,5.5%,65.5%,61.1%,52.6%
1.16,1.3%,0.0%,78.5%,74.2%,35.3%
0.85,2.5%,1.2%,55.6%,68.9%,47.2%
0.79,2.4%,3.5%,58.8%,64.0%,48.6%
0.60,2.0%,0.0%,66.0%,63.6%,29.4%
1.05,1.8%,2.7%,58.2%,57.8%,47.8%
1.05,2.3%,3.4%,71.3%,66.1%,56.0%
1.12,2.2%,7.8%,56.7%,72.5%,35.9%
0.79,0.0%,4.3%,64.5%,63.3%,51.5%
1.53,4.3%,1.1%,72.8%,76.1%,68.0%
0.69,6.8%,0.0%,62.7%,56.8%,59.1%
1.54,1.9%,3.7%,57.4%,80.6%,60.9%
0.71,0.0%,4.5%,45.5%,50.0%,45.8%
0.94,1.1%,1.1%,58.0%,72.5%,48.6%
1.21,8.6%,3.7%,64.2%,73.1%,41.4%
1.34,4.1%,2.7%,60.8%,73.3%,51.7%
0.73,2.6%,2.6%,59.7%,56.5%,51.6%
1.77,2.1%,2.1%,52.1%,80.0%,65.2%
1.46,6.8%,0.0%,62.7%,78.4%,63.6%
0.52,2.6%,5.3%,57.9%,54.5%,25.0%
0.83,7.2%,3.2%,67.2%,71.4%,56.1%
1.27,7.2%,3.6%,65.1%,70.4%,55.2%
1.06,3.0%,2.0%,63.6%,69.8%,52.8%
1.43,3.4%,1.7%,74.6%,61.4%,66.7%
0.73,3.9%,5.4%,68.2%,63.6%,46.3%
0.69,0.0%,3.3%,65.6%,62.5%,42.9%
0.80,1.0%,1.0%,74.2%,62.5%,48.0%
1.15,3.1%,1.6%,67.2%,64.0%,59.5%
0.80,2.9%,7.1%,62.9%,79.5%,46.2%
0.85,1.6%,4.8%,71.0%,65.9%,22.2%
0.92,2.5%,1.2%,67.9%,65.5%,50.0%
0.69,0.0%,0.9%,70.6%,61.0%,40.6%
1.59,7.7%,0.0%,71.2%,70.3%,66.7%
1.41,6.7%,1.3%,72.0%,70.4%,61.9%
1.04,4.9%,1.2%,55.6%,64.4%,69.4%
0.87,3.7%,0.0%,61.1%,66.7%,57.1%
0.50,0.0%,1.5%,76.1%,64.7%,50.0%
1.11,4.5%,2.3%,69.3%,68.9%,55.6%
1.00,3.8%,0.0%,68.6%,62.5%,51.5%
0.70,0.0%,0.0%,68.1%,48.9%,40.9%
0.89,2.8%,0.0%,73.1%,63.3%,48.3%
0.90,4.9%,2.9%,62.7%,65.6%,50.0%
1.52,1.8%,1.8%,66.7%,73.7%,52.6%
1.40,1.8%,3.5%,64.9%,54.1%,80.0%
0.95,2.6%,4.3%,57.4%,57.6%,36.7%
1.30,13.2%,3.8%,67.9%,69.4%,52.9%
0.77,2.1%,6.3%,62.5%,63.3%,44.4%
1.04,3.3%,1.1%,61.5%,57.1%,45.7%
1.16,7.5%,1.5%,70.1%,78.7%,50.0%
0.95,1.0%,1.0%,67.3%,66.7%,59.4%
1.24,5.0%,0.0%,55.0%,81.8%,66.7%
1.41,1.8%,1.8%,76.4%,71.4%,69.2%
0.94,0.6%,2.6%,68.6%,57.0%,44.9%
0.89,6.8%,5.1%,54.2%,75.0%,63.0%
0.67,2.0%,0.0%,58.8%,66.7%,38.1%
0.76,3.9%,2.6%,63.2%,79.2%,42.9%
0.88,5.8%,1.9%,56.7%,61.0%,44.4%
1.77,0.0%,6.7%,64.4%,82.8%,56.3%
1.47,0.0%,5.7%,58.5%,83.9%,36.4%
1.00,4.0%,1.0%,66.3%,68.7%,32.4%
0.33,4.7%,3.1%,67.2%,51.2%,42.9%
1.24,4.9%,4.9%,69.4%,75.0%,56.8%
0.67,6.8%,4.5%,68.2%,50.0%,50.0%
0.97,2.2%,3.3%,66.7%,80.0%,60.0%
1.28,10.3%,3.8%,60.3%,76.6%,54.8%
0.76,4.7%,5.8%,54.7%,66.0%,46.2%
1.14,2.7%,2.7%,57.3%,69.8%,61.7%
0.84,2.4%,2.4%,63.1%,49.1%,58.1%
1.85,1.9%,9.6%,69.2%,72.2%,56.3%
1.27,2.9%,2.9%,65.2%,68.9%,54.2%
0.97,2.8%,9.7%,54.2%,74.4%,45.5%
0.73,3.1%,1.0%,60.8%,62.7%,55.3%
0.75,4.8%,6.5%,62.9%,64.1%,39.1%
0.83,4.1%,4.1%,56.7%,69.1%,57.1%
1.05,0.8%,3.9%,58.9%,56.6%,62.3%
0.97,3.2%,2.2%,60.2%,67.9%,37.8%
0.71,0.0%,1.3%,55.3%,66.7%,41.2%
0.98,3.5%,2.6%,56.5%,75.4%,56.0%
1.17,8.3%,3.1%,64.6%,66.1%,58.8%
1.64,1.8%,1.8%,58.9%,66.7%,60.9%
1.19,0.0%,0.0%,68.3%,63.4%,47.4%
1.58,3.5%,0.0%,77.2%,86.4%,53.8%
1.48,6.1%,4.1%,65.3%,68.8%,47.1%
0.95,3.9%,1.0%,67.0%,72.5%,47.1%
1.27,0.0%,2.1%,70.8%,70.6%,64.3%
1.08,3.1%,2.3%,60.3%,65.8%,53.8%
0.73,0.0%,1.8%,61.4%,57.1%,54.5%
0.90,3.3%,2.2%,67.0%,73.8%,46.7%
1.18,4.7%,0.9%,61.3%,78.5%,53.7%
1.20,3.2%,1.1%,61.3%,71.9%,61.1%
0.90,3.4%,1.1%,65.5%,70.2%,36.7%
1.00,0.9%,0.0%,69.0%,55.1%,57.1%
1.34,3.6%,1.2%,71.1%,71.2%,62.5%
1.22,1.4%,4.2%,67.6%,66.7%,39.1%
1.12,5.3%,0.0%,67.1%,70.6%,40.0%
0.85,1.4%,4.3%,70.0%,51.0%,52.4%
1.08,2.1%,3.2%,53.7%,70.6%,52.3%
1.20,1.2%,3.6%,63.9%,60.4%,66.7%
0.80,4.8%,1.9%,60.0%,68.3%,45.2%
1.35,5.2%,5.2%,58.4%,75.6%,46.9%
0.94,4.2%,2.8%,66.2%,64.9%,54.2%
0.71,1.5%,6.2%,63.1%,61.0%,54.2%
1.48,13.5%,0.0%,48.1%,88.0%,51.9%
0.81,2.4%,4.8%,67.9%,61.4%,44.4%
0.92,1.5%,4.5%,68.2%,60.0%,47.6%
0.70,0.0%,1.9%,65.7%,54.9%,35.1%
1.61,4.3%,2.2%,67.4%,77.4%,40.0%
0.92,2.8%,2.8%,67.9%,68.9%,42.9%
1.60,0.0%,2.8%,55.6%,67.5%,71.9%
0.86,0.0%,2.4%,55.4%,58.7%,59.5%
0.87,2.4%,2.4%,57.8%,70.8%,60.0%
0.85,1.2%,5.8%,51.2%,63.6%,50.0%
0.53,0.0%,9.1%,48.1%,54.1%,40.0%
0.66,1.5%,0.0%,66.2%,57.8%,65.2%
1.07,3.2%,3.2%,69.4%,69.8%,52.6%
1.41,3.3%,0.0%,66.7%,67.5%,80.0%
1.01,3.6%,4.3%,58.0%,61.3%,51.7%
0.95,4.2%,3.2%,61.1%,65.5%,51.4%
1.19,3.4%,1.1%,69.3%,77.0%,63.0%
0.61,1.6%,1.6%,57.4%,48.6%,57.7%
1.02,1.8%,3.7%,62.4%,58.8%,48.8%
1.17,3.7%,2.5%,50.6%,63.4%,67.5%
0.89,5.5%,2.4%,67.3%,68.5%,46.3%
0.53,7.1%,3.6%,57.1%,65.6%,54.2%
1.11,1.2%,2.4%,63.9%,69.8%,43.3%
0.97,3.7%,3.7%,62.6%,74.6%,52.5%
0.60,7.8%,7.8%,60.9%,74.4%,44.0%
0.67,5.1%,1.7%,59.3%,62.9%,66.7%
0.42,9.6%,5.5%,58.9%,60.5%,70.0%
1.54,13.5%,0.0%,63.5%,84.8%,63.2%
0.51,8.1%,3.2%,69.4%,69.8%,42.1%
0.55,1.4%,1.4%,64.8%,50.0%,56.0%
1.33,0.0%,3.3%,50.0%,70.0%,60.0%
1.25,10.0%,5.7%,62.9%,77.3%,42.3%
2.13,7.7%,0.0%,69.2%,81.5%,58.3%
0.87,3.8%,3.8%,56.4%,54.5%,50.0%
1.65,3.3%,0.0%,67.2%,80.5%,65.0%
1.34,3.4%,1.7%,67.2%,71.8%,42.1%
1.50,0.0%,0.0%,59.6%,74.2%,57.1%
0.97,0.0%,1.3%,63.6%,67.3%,39.3%
1.39,3.6%,1.8%,63.6%,71.4%,50.0%
1.57,0.0%,3.9%,60.8%,71.0%,60.0%
1.09,1.0%,4.1%,63.3%,66.1%,61.1%
0.81,1.0%,6.9%,54.9%,66.1%,45.7%
0.72,5.2%,2.1%,50.0%,72.9%,47.9%
0.67,1.8%,3.6%,47.3%,76.9%,44.8%
1.26,4.8%,0.0%,54.0%,67.6%,62.1%
1.51,7.3%,3.6%,70.9%,76.9%,50.0%
1.79,6.7%,4.4%,64.4%,86.2%,56.3%
0.93,1.4%,2.8%,57.2%,66.3%,50.0%
1.45,0.0%,0.0%,64.9%,70.3%,60.0%
1.16,7.1%,1.2%,67.1%,70.2%,57.1%
1.73,7.7%,0.0%,63.5%,75.8%,57.9%
1.29,6.0%,0.0%,71.6%,70.8%,73.7%
2.09,4.3%,6.4%,59.6%,85.7%,63.2%
0.70,5.9%,0.0%,70.6%,55.6%,60.0%
1.57,4.2%,2.8%,62.0%,75.0%,63.0%
1.27,2.6%,3.8%,62.8%,71.4%,48.3%
1.50,0.0%,0.0%,66.7%,67.6%,64.7%
0.92,3.3%,1.1%,67.0%,65.6%,53.3%
1.69,4.8%,4.8%,57.1%,66.7%,72.2%
1.07,5.2%,2.1%,62.9%,72.1%,47.2%
1.11,3.4%,0.9%,73.3%,67.1%,45.2%
0.59,3.4%,0.0%,66.3%,64.4%,43.3%
0.95,6.4%,5.1%,59.0%,52.2%,43.8%
1.78,4.5%,6.8%,54.5%,83.3%,55.0%
2.43,2.4%,7.3%,53.7%,86.4%,68.4%
0.95,0.0%,6.5%,54.8%,58.8%,52.4%
0.78,2.3%,2.3%,68.2%,63.3%,46.4%
0.95,2.9%,0.0%,63.8%,70.5%,64.0%
1.61,5.8%,1.9%,71.2%,75.7%,46.7%
1.25,1.1%,3.3%,60.0%,70.4%,52.8%
0.69,3.3%,6.6%,55.7%,67.6%,22.2%
1.88,2.1%,0.0%,76.6%,77.8%,72.7%
1.28,11.4%,2.5%,72.2%,75.4%,54.5%
0.96,0.8%,0.0%,74.4%,70.0%,48.4%
0.74,4.3%,5.4%,69.6%,64.1%,50.0%
0.93,5.7%,1.1%,74.7%,67.7%,31.8%
1.17,4.3%,2.2%,61.3%,80.7%,55.6%
0.89,1.3%,3.8%,66.7%,61.5%,30.8%
0.94,1.5%,1.5%,66.2%,57.8%,56.5%
2.39,5.0%,0.0%,67.5%,77.8%,84.6%
1.12,3.9%,1.3%,63.2%,60.4%,53.6%
1.44,1.6%,0.0%,62.3%,81.6%,65.2%
0.57,1.8%,0.0%,71.9%,51.2%,25.0%
2.38,4.8%,7.1%,42.9%,83.3%,75.0%
0.92,11.7%,1.7%,65.0%,76.9%,47.6%
1.00,8.3%,1.2%,69.0%,62.1%,57.7%
0.69,2.4%,1.2%,63.9%,67.9%,56.7%
1.21,4.4%,2.2%,56.0%,68.6%,62.5%
1.35,3.7%,0.0%,79.6%,65.1%,72.7%
0.58,0.0%,9.4%,54.7%,55.2%,25.0%
1.28,1.7%,3.4%,66.1%,76.9%,55.0%
1.45,2.0%,4.1%,61.2%,66.7%,52.6%
0.74,3.0%,2.0%,68.0%,70.6%,50.0%
1.99,15.2%,2.2%,71.7%,84.8%,53.8%
0.99,3.2%,4.3%,52.7%,63.3%,47.7%
1.05,0.0%,5.3%,68.4%,72.3%,43.3%
1.21,3.2%,1.1%,66.7%,67.7%,67.7%
0.47,2.1%,6.4%,55.3%,53.8%,52.4%
0.92,1.8%,1.8%,60.2%,57.4%,55.6%
1.32,3.2%,1.6%,68.3%,76.7%,45.0%
0.65,1.1%,2.3%,62.5%,61.8%,48.5%
1.11,6.0%,1.0%,63.0%,63.5%,51.4%
0.90,3.2%,1.6%,64.8%,65.4%,59.1%
0.48,5.7%,1.9%,66.0%,80.0%,38.9%
0.73,6.5%,2.6%,61.0%,55.3%,46.7%
0.82,9.4%,4.7%,54.7%,77.1%,31.0%
1.20,8.3%,1.4%,62.5%,80.0%,51.9%
0.79,6.7%,2.2%,53.3%,66.7%,50.0%
0.40,7.0%,4.7%,58.1%,60.0%,16.7%
1.55,5.7%,3.8%,52.8%,92.9%,52.0%
0.45,10.2%,6.8%,61.0%,69.4%,34.8%
0.68,6.6%,6.6%,59.0%,66.7%,40.0%
0.75,5.7%,3.8%,67.6%,80.3%,50.0%
1.06,4.8%,1.9%,55.8%,82.8%,56.5%
1.13,9.6%,2.9%,59.6%,77.4%,59.5%
0.78,1.6%,7.9%,54.0%,67.6%,51.7%
0.44,4.6%,2.3%,58.6%,56.9%,44.4%
0.49,0.0%,7.1%,52.4%,54.5%,30.0%
0.83,4.8%,3.6%,53.6%,68.9%,51.3%
0.90,3.0%,4.0%,57.0%,70.2%,55.8%
0.61,1.6%,7.8%,62.5%,57.5%,37.5%
0.83,2.6%,2.6%,75.3%,65.5%,36.8%
0.66,2.2%,8.8%,56.0%,64.7%,40.0%
0.73,9.4%,4.7%,60.0%,70.6%,32.4%
1.51,1.3%,3.8%,73.4%,77.6%,47.6%
1.53,3.9%,2.6%,59.2%,75.6%,61.3%
0.63,4.3%,2.1%,55.3%,61.5%,33.3%
0.68,3.5%,0.0%,59.6%,52.9%,52.2%
1.08,3.4%,0.8%,71.4%,75.3%,67.6%
1.07,4.3%,1.1%,68.5%,60.3%,48.3%
0.35,4.7%,1.2%,65.9%,60.7%,62.1%
1.04,5.8%,5.0%,64.2%,64.9%,46.5%
0.74,0.0%,5.2%,55.2%,53.1%,34.6%
0.93,3.0%,0.0%,74.2%,65.3%,58.8%
1.24,5.1%,5.1%,65.4%,76.5%,55.6%
0.59,0.0%,7.4%,46.3%,52.0%,62.1%
1.37,7.5%,3.0%,62.7%,69.0%,48.0%
0.82,2.7%,1.3%,56.0%,61.9%,33.3%
2.06,7.7%,2.6%,56.4%,90.9%,52.9%
0.55,3.6%,8.9%,57.1%,56.3%,37.5%
0.93,2.8%,1.8%,69.7%,72.4%,63.6%
1.20,21.2%,6.1%,59.1%,92.3%,33.3%
0.75,1.4%,2.7%,52.7%,59.0%,45.7%
1.01,2.3%,2.3%,59.8%,71.2%,48.6%
0.75,5.5%,2.2%,69.2%,69.8%,50.0%
0.63,4.1%,5.2%,56.7%,69.1%,45.2%
1.54,7.9%,3.4%,62.9%,80.4%,69.7%
1.50,1.9%,3.8%,63.5%,84.8%,52.6%
1.01,4.9%,2.4%,64.6%,77.4%,58.6%
1.22,3.0%,2.0%,65.3%,66.7%,57.1%
1.11,2.9%,5.8%,59.9%,58.5%,54.5%
0.71,3.1%,3.1%,59.4%,59.6%,51.3%
1.87,7.2%,4.8%,59.0%,91.8%,61.8%
1.30,3.6%,2.4%,54.8%,78.3%,57.9%
0.73,6.7%,3.4%,58.4%,61.5%,56.8%
1.05,11.6%,2.3%,66.3%,75.4%,55.2%
0.80,10.8%,3.6%,54.1%,73.3%,41.2%
0.57,4.5%,3.0%,62.1%,65.9%,46.0%
1.11,3.7%,1.8%,49.5%,66.7%,61.8%
0.79,2.1%,2.1%,61.7%,70.7%,55.6%
0.74,9.6%,3.8%,67.3%,71.4%,41.2%
1.36,10.4%,0.0%,68.7%,76.1%,76.2%
1.63,12.3%,0.0%,66.2%,79.1%,72.7%
1.19,13.5%,3.1%,56.3%,77.8%,64.3%
0.87,4.8%,6.0%,48.2%,60.0%,48.8%
0.54,1.9%,1.9%,63.5%,66.7%,36.8%
0.76,3.2%,4.4%,64.6%,60.8%,48.2%
1.10,6.3%,1.1%,63.5%,69.2%,58.0%
0.66,4.9%,6.6%,52.5%,75.0%,48.3%
1.13,7.1%,1.0%,65.3%,79.7%,50.0%
1.41,12.9%,0.0%,61.4%,72.1%,74.1%
0.69,7.0%,5.3%,61.4%,62.9%,40.9%
0.87,8.3%,5.6%,65.3%,72.3%,60.0%
0.80,1.6%,1.6%,61.3%,65.8%,56.3%
0.45,2.7%,0.0%,64.9%,62.5%,34.6%
1.04,3.4%,3.4%,54.0%,68.1%,60.0%
0.46,8.9%,2.4%,62.1%,67.5%,55.3%
1.13,9.8%,2.4%,64.6%,76.4%,50.0%
1.09,2.6%,3.5%,74.8%,68.6%,51.7%
1.03,10.1%,4.2%,67.2%,62.5%,56.4%
0.76,3.0%,2.0%,64.6%,53.1%,45.7%
1.12,1.3%,4.0%,62.3%,62.8%,59.6%
2.45,14.0%,1.8%,66.7%,78.9%,73.7%
1.50,3.7%,1.8%,60.6%,74.2%,62.8%
0.78,1.9%,3.7%,51.9%,60.7%,46.2%
0.74,6.4%,1.1%,75.5%,76.1%,60.9%
0.62,2.2%,2.2%,63.0%,41.4%,29.4%
0.97,2.1%,1.1%,60.6%,63.2%,54.1%
1.16,1.5%,1.5%,76.5%,61.5%,31.3%
1.39,3.3%,0.0%,60.7%,67.6%,75.0%
0.44,0.0%,3.8%,55.8%,55.2%,43.5%
1.24,2.9%,1.9%,57.3%,72.9%,50.0%
1.19,4.1%,1.0%,62.9%,60.7%,61.1%
1.07,0.0%,3.0%,68.7%,55.9%,45.2%
1.38,2.1%,2.1%,63.8%,60.0%,52.9%
1.48,1.8%,3.6%,62.5%,65.7%,52.4%
0.94,3.3%,2.2%,60.9%,62.5%,66.7%
1.36,4.7%,2.3%,62.8%,70.4%,59.4%
0.55,8.1%,6.8%,58.1%,69.8%,45.2%
2.45,34.2%,7.9%,55.3%,85.7%,64.7%
0.89,1.8%,4.5%,62.2%,60.9%,42.9%
0.95,9.7%,1.6%,62.9%,61.5%,65.2%
1.09,2.9%,5.8%,56.7%,76.3%,46.7%
0.92,2.6%,2.6%,62.9%,65.8%,58.1%
1.16,5.0%,5.8%,62.0%,65.3%,52.2%
1.10,5.3%,3.2%,55.3%,75.0%,40.5%
1.11,0.0%,5.0%,55.0%,70.5%,44.4%
0.73,1.7%,1.7%,62.1%,58.3%,31.8%
1.34,13.0%,0.0%,57.4%,87.1%,52.2%
1.36,6.7%,3.3%,60.0%,61.1%,62.5%
2.27,4.7%,4.7%,53.5%,87.0%,60.0%
0.84,1.9%,0.9%,53.3%,63.2%,58.0%
1.30,3.7%,1.2%,71.6%,79.3%,69.6%
1.00,2.3%,0.8%,57.0%,69.9%,54.5%
0.55,2.0%,0.0%,63.3%,45.2%,50.0%
1.02,3.5%,7.1%,52.2%,79.7%,44.4%
1.41,3.3%,3.3%,66.7%,80.0%,40.0%
0.89,13.9%,7.3%,57.0%,73.3%,49.2%
0.65,5.1%,5.1%,55.9%,60.6%,46.2%
0.89,3.0%,1.5%,61.2%,70.7%,42.3%
1.71,1.9%,5.7%,62.3%,69.7%,60.0%
0.46,5.0%,5.0%,46.7%,75.0%,46.9%
1.78,6.1%,2.0%,59.2%,72.4%,70.0%
0.87,1.7%,3.3%,55.0%,69.7%,59.3%
1.17,3.8%,3.8%,55.1%,60.5%,54.3%
1.92,4.5%,6.8%,63.6%,78.6%,68.8%
0.66,0.0%,5.3%,47.4%,55.6%,26.7%
1.25,5.5%,1.8%,56.9%,79.0%,53.2%
0.78,1.3%,4.0%,56.0%,47.6%,45.5%
0.89,4.6%,8.0%,65.5%,64.9%,36.7%
0.93,5.2%,2.6%,55.7%,68.8%,58.8%
0.68,0.7%,3.6%,59.4%,59.8%,55.4%
2.04,10.0%,2.0%,74.0%,83.8%,61.5%
