DR,A%,DF%,1stIn,1st%,2nd%
0.98,7.8%,3.3%,65.6%,74.6%,48.4%
1.08,2.4%,2.4%,65.1%,68.5%,44.8%
1.20,4.2%,2.8%,49.3%,85.7%,47.2%
0.76,3.6%,0.0%,59.8%,68.7%,55.6%
1.38,7.7%,2.6%,66.7%,82.7%,61.5%
1.34,4.6%,0.0%,69.2%,71.1%,55.0%
1.08,8.0%,3.4%,60.2%,75.5%,57.1%
0.90,6.5%,2.2%,66.7%,53.2%,45.2%
1.24,13.4%,0.0%,68.7%,73.9%,76.2%
1.97,21.1%,0.0%,64.9%,81.1%,75.0%
1.43,19.2%,0.0%,75.0%,84.6%,38.5%
0.52,6.3%,3.2%,57.1%,61.1%,51.9%
1.29,9.8%,1.6%,68.9%,85.7%,47.4%
1.30,13.6%,1.7%,52.5%,87.1%,50.0%
1.04,6.3%,0.0%,63.3%,74.0%,58.6%
0.89,8.5%,1.1%,64.9%,70.5%,57.6%
0.92,15.9%,2.9%,72.5%,80.0%,52.6%
1.07,13.1%,2.0%,70.7%,77.1%,51.7%
0.51,6.5%,0.0%,56.5%,50.0%,50.0%
0.96,6.9%,3.5%,57.2%,63.6%,54.1%
0.63,3.4%,1.7%,56.9%,63.6%,40.0%
0.48,4.2%,2.1%,58.3%,57.1%,25.0%
1.61,27.8%,5.6%,66.7%,91.7%,50.0%
0.99,7.7%,5.1%,51.3%,77.5%,52.6%
0.93,4.0%,4.0%,56.4%,78.9%,47.7%
1.96,12.2%,2.0%,63.3%,87.1%,55.6%
0.83,3.2%,2.6%,66.5%,73.8%,36.5%
1.33,3.9%,1.9%,69.9%,69.4%,64.5%
1.18,5.3%,3.5%,73.7%,78.6%,60.0%
1.23,4.4%,1.5%,69.1%,74.5%,57.1%
1.69,4.2%,2.1%,72.9%,80.0%,53.8%
0.72,8.7%,2.9%,66.7%,65.2%,52.2%
0.61,2.5%,1.3%,60.0%,62.5%,50.0%
0.95,2.1%,2.7%,64.4%,64.5%,59.7%
0.81,3.6%,3.6%,60.4%,67.2%,36.4%
0.76,0.0%,1.4%,59.7%,60.5%,37.9%
0.30,6.8%,2.7%,68.5%,64.0%,47.8%
0.77,0.0%,4.3%,52.2%,54.2%,45.5%
0.73,10.6%,1.5%,54.5%,77.8%,56.7%
2.44,0.0%,2.3%,59.1%,76.9%,83.3%
0.84,13.7%,2.7%,61.6%,71.1%,64.3%
1.27,3.3%,4.9%,50.8%,80.6%,60.0%
1.64,4.4%,4.4%,60.0%,81.5%,61.1%
0.74,9.3%,7.0%,55.8%,58.3%,57.9%
1.65,10.4%,4.2%,64.6%,83.9%,47.1%
2.54,16.7%,0.0%,69.4%,80.0%,72.7%
2.42,20.5%,2.3%,65.9%,89.7%,66.7%
1.61,5.8%,4.3%,65.2%,84.4%,50.0%
1.45,14.7%,4.4%,64.7%,77.3%,54.2%
1.19,3.0%,6.1%,51.5%,64.7%,56.3%
1.58,5.6%,5.6%,57.4%,83.9%,65.2%
0.50,5.1%,3.8%,59.5%,61.7%,43.8%
0.77,9.3%,1.3%,66.7%,70.0%,56.0%
0.98,3.4%,0.0%,64.4%,71.4%,51.6%
1.17,16.2%,2.9%,66.2%,88.9%,47.8%
0.94,3.8%,0.0%,58.1%,77.0%,61.4%
1.46,24.6%,1.5%,53.8%,91.4%,50.0%
2.52,10.3%,2.6%,66.7%,84.6%,61.5%
0.70,13.5%,5.8%,69.2%,77.8%,37.5%
1.35,11.1%,3.2%,65.1%,78.0%,59.1%
1.32,12.9%,1.6%,69.4%,76.7%,52.6%
1.34,16.2%,1.5%,64.7%,79.5%,50.0%
0.87,4.1%,1.4%,52.1%,63.2%,54.3%
0.95,3.7%,2.5%,54.3%,79.5%,54.1%
1.02,5.1%,1.7%,53.4%,73.0%,60.0%
1.33,17.1%,2.6%,60.5%,69.6%,50.0%
0.81,7.5%,3.0%,50.7%,67.6%,45.5%
0.40,5.5%,1.8%,54.5%,53.3%,44.0%
1.72,8.1%,4.8%,59.7%,86.5%,72.0%
1.91,6.4%,6.4%,61.7%,93.1%,55.6%
0.77,7.5%,4.3%,68.8%,57.8%,48.3%
2.40,22.7%,4.5%,54.5%,95.8%,60.0%
0.49,4.9%,2.4%,56.1%,60.9%,27.8%
0.99,9.7%,6.8%,56.3%,75.9%,48.9%
0.61,8.1%,3.0%,60.0%,65.4%,50.0%
2.78,13.2%,1.3%,59.2%,86.7%,83.9%
2.00,11.0%,1.4%,68.5%,84.0%,60.9%
0.87,9.3%,3.5%,55.8%,66.7%,47.4%
1.36,14.3%,7.1%,60.7%,82.4%,50.0%
0.73,9.1%,2.7%,60.9%,77.6%,55.8%
1.84,10.0%,3.3%,51.7%,90.3%,65.5%
0.98,1.4%,3.5%,58.7%,70.2%,45.8%
1.28,2.2%,5.6%,44.9%,82.5%,55.1%
1.70,2.6%,9.2%,53.9%,85.4%,57.1%
0.86,4.9%,2.4%,59.8%,69.4%,42.4%
1.46,4.6%,3.1%,63.1%,70.7%,75.0%
1.17,3.4%,1.1%,60.9%,71.7%,58.8%
0.75,4.4%,6.2%,51.3%,74.1%,56.4%
1.69,13.7%,2.0%,56.9%,86.2%,59.1%
1.02,7.0%,2.8%,63.4%,68.9%,53.8%
1.38,3.0%,3.0%,62.1%,65.9%,60.0%
0.81,3.0%,4.5%,62.1%,63.4%,48.0%
1.30,6.0%,0.0%,58.2%,69.2%,53.6%
0.98,9.3%,2.3%,53.5%,76.1%,47.5%
0.65,1.8%,0.0%,53.6%,40.0%,42.3%
1.88,22.9%,0.0%,54.2%,76.9%,72.7%
2.69,9.8%,2.4%,68.3%,89.3%,61.5%
1.37,5.1%,8.5%,61.0%,83.3%,43.5%
3.61,10.0%,10.0%,50.0%,80.0%,80.0%
0.96,6.2%,3.5%,66.4%,81.3%,42.1%
0.84,3.0%,4.5%,50.0%,54.5%,51.5%
0.61,6.9%,3.0%,67.3%,64.7%,48.5%
1.02,10.5%,3.2%,64.5%,75.0%,43.2%
1.30,19.5%,2.3%,62.5%,80.0%,58.3%
1.39,15.0%,1.5%,61.7%,70.7%,62.7%
2.50,14.1%,1.6%,67.2%,93.0%,61.9%
0.89,6.5%,2.9%,63.5%,77.8%,50.0%
0.99,6.7%,1.1%,59.6%,73.6%,63.9%
1.11,11.8%,2.9%,64.7%,81.8%,44.4%
1.05,4.4%,4.4%,57.5%,83.1%,60.4%
0.96,7.4%,4.9%,56.6%,73.9%,52.8%
1.04,9.3%,5.6%,53.3%,86.0%,44.0%
0.80,1.0%,4.1%,57.7%,73.2%,56.1%
1.65,11.8%,2.0%,56.9%,93.1%,50.0%
1.22,6.0%,3.4%,53.8%,76.2%,61.1%
1.35,4.6%,3.1%,55.4%,69.4%,58.6%
0.61,3.7%,1.2%,64.2%,75.0%,44.8%
1.38,25.4%,3.4%,71.2%,69.0%,58.8%
0.70,3.7%,8.5%,48.8%,70.0%,47.6%
0.63,10.6%,3.2%,46.8%,70.5%,46.0%
1.52,17.3%,3.8%,48.1%,92.0%,59.3%
0.73,1.9%,1.0%,64.1%,63.6%,48.6%
1.29,1.9%,1.9%,62.5%,72.3%,59.0%
1.22,3.2%,1.1%,68.4%,73.8%,53.3%
0.98,8.0%,2.3%,60.2%,69.8%,40.0%
1.21,5.8%,2.3%,68.6%,69.5%,74.1%
1.66,7.0%,3.5%,56.1%,78.1%,56.0%
0.94,4.2%,3.1%,59.4%,66.7%,51.3%
1.66,16.7%,3.7%,70.4%,76.3%,62.5%
2.12,15.0%,0.0%,52.5%,76.2%,73.7%
1.34,8.2%,4.1%,52.1%,78.9%,62.9%
0.76,4.0%,6.7%,58.7%,65.9%,51.6%
0.86,1.9%,3.8%,58.7%,67.2%,37.2%
0.87,8.9%,3.0%,62.4%,74.6%,47.4%
1.86,16.3%,4.7%,55.8%,79.2%,63.2%
0.75,6.7%,2.2%,64.4%,72.4%,50.0%
2.13,8.7%,0.0%,60.9%,82.1%,66.7%
0.90,12.9%,5.4%,53.8%,72.0%,48.8%
2.36,3.8%,1.9%,45.3%,87.5%,79.3%
0.82,5.3%,5.3%,59.6%,66.1%,52.6%
1.55,8.2%,5.2%,49.5%,87.5%,55.1%
1.13,9.3%,4.0%,58.7%,79.5%,48.4%
1.05,7.4%,3.2%,55.3%,82.7%,57.1%
0.80,2.4%,3.6%,55.1%,75.0%,54.7%
1.50,1.3%,3.8%,61.3%,77.6%,54.8%
1.49,3.7%,3.7%,59.3%,81.3%,54.5%
1.11,2.9%,1.9%,64.1%,69.7%,54.1%
1.14,5.4%,4.1%,55.4%,75.6%,45.5%
1.31,1.5%,2.9%,58.8%,80.0%,46.4%
1.47,9.5%,3.2%,50.8%,75.0%,64.5%
0.76,9.2%,3.1%,46.2%,66.7%,54.3%
1.27,21.1%,0.0%,59.6%,76.5%,73.9%
0.96,0.0%,0.0%,65.4%,64.7%,55.6%
0.82,0.0%,5.5%,63.6%,57.1%,60.0%
0.87,9.2%,5.7%,58.6%,72.5%,50.0%
0.81,0.0%,4.1%,67.3%,50.0%,46.9%
1.32,3.0%,3.0%,60.6%,60.0%,57.7%
0.76,6.3%,4.2%,61.5%,71.2%,54.1%
0.96,13.7%,3.9%,54.9%,64.3%,65.2%
0.97,9.3%,6.2%,47.4%,78.3%,47.1%
0.95,5.1%,3.8%,60.3%,68.1%,48.4%
2.44,7.0%,0.0%,55.8%,79.2%,78.9%
0.74,6.3%,7.4%,52.6%,68.0%,44.4%
0.72,5.1%,3.8%,67.9%,81.1%,52.0%
1.26,11.8%,2.6%,52.6%,87.5%,52.8%
1.69,10.0%,0.0%,56.0%,71.4%,68.2%
0.62,7.4%,8.4%,50.5%,68.8%,53.2%
1.56,13.6%,5.1%,49.2%,86.2%,70.0%
0.70,7.6%,7.6%,53.2%,73.8%,37.8%
1.74,15.4%,2.6%,55.1%,90.7%,57.1%
0.86,13.4%,4.9%,54.9%,84.4%,45.9%
1.05,2.1%,2.1%,67.0%,80.0%,34.4%
1.53,13.6%,2.3%,61.4%,81.5%,64.7%
1.28,13.3%,2.4%,57.8%,77.1%,54.3%
0.50,0.0%,0.0%,53.3%,75.0%,42.9%
0.83,5.4%,3.2%,52.7%,65.3%,54.5%
1.44,9.1%,1.8%,54.5%,83.3%,68.0%
1.20,5.6%,7.9%,59.6%,77.4%,44.4%
1.24,7.3%,3.7%,56.1%,69.6%,63.9%
0.52,2.0%,2.0%,58.8%,70.0%,42.9%
1.04,4.3%,1.1%,62.4%,77.6%,57.1%
1.07,4.3%,1.1%,68.5%,71.4%,55.2%
1.57,3.9%,5.9%,52.9%,74.1%,62.5%
0.67,8.4%,2.4%,54.2%,66.7%,47.4%
1.08,5.5%,2.2%,60.4%,63.6%,52.8%
1.47,10.9%,7.3%,49.1%,85.2%,60.7%
1.19,10.5%,3.9%,46.1%,77.1%,58.5%
1.23,9.3%,7.0%,47.7%,82.9%,46.7%
0.73,5.0%,2.1%,65.0%,67.0%,40.8%
0.66,3.4%,1.1%,64.0%,52.6%,31.3%
0.94,10.7%,5.3%,55.7%,80.8%,51.7%
1.36,9.1%,6.1%,50.5%,86.0%,55.1%
1.83,14.7%,2.9%,55.9%,81.6%,63.3%
0.67,3.4%,5.2%,63.8%,59.5%,52.4%
1.23,11.7%,3.9%,53.2%,80.5%,50.0%
0.73,5.3%,0.0%,56.1%,59.4%,48.0%
0.94,11.8%,6.4%,53.6%,74.6%,52.9%
0.80,8.6%,8.6%,55.7%,82.1%,29.0%
1.69,10.6%,4.3%,53.2%,88.0%,63.6%
0.88,11.3%,3.8%,62.5%,72.0%,43.3%
1.86,6.5%,3.9%,50.6%,82.1%,63.2%
1.24,2.0%,2.9%,57.8%,74.6%,65.1%
0.77,7.1%,10.2%,61.2%,65.0%,31.6%
0.66,14.9%,4.5%,67.2%,82.2%,45.5%
1.38,12.9%,9.7%,62.9%,82.1%,52.2%
0.90,7.1%,1.2%,60.7%,62.7%,45.5%
1.16,6.4%,3.8%,61.5%,64.6%,56.7%
0.59,7.8%,2.2%,56.7%,70.6%,53.8%
1.44,12.1%,3.8%,62.1%,85.4%,54.0%
0.99,2.7%,4.1%,64.4%,66.0%,53.8%
1.28,4.8%,4.8%,69.8%,79.5%,52.6%
1.01,4.0%,0.0%,58.0%,69.0%,50.0%
1.95,5.5%,3.6%,52.7%,82.8%,69.2%
1.37,1.7%,3.4%,64.4%,81.6%,33.3%
1.21,1.5%,3.1%,53.8%,62.9%,56.7%
1.14,4.5%,4.5%,57.6%,71.1%,57.1%
1.35,11.9%,4.5%,55.2%,81.1%,53.3%
0.77,2.9%,3.9%,65.0%,67.2%,44.4%
1.28,3.1%,4.6%,49.2%,65.6%,57.6%
0.56,5.6%,0.0%,68.1%,61.2%,52.2%
1.11,13.8%,3.8%,60.0%,79.2%,56.3%
0.59,0.0%,2.8%,61.1%,61.4%,39.3%
1.14,6.5%,1.9%,59.8%,75.0%,60.5%
0.89,2.8%,1.8%,66.1%,70.8%,51.4%
0.80,3.7%,0.0%,51.9%,67.9%,53.8%
1.15,13.9%,5.6%,51.4%,83.8%,48.6%
1.57,17.5%,0.0%,70.2%,80.0%,52.9%
1.38,9.7%,0.0%,75.8%,78.7%,60.0%
1.71,1.9%,0.0%,61.1%,81.8%,57.1%
1.29,1.7%,0.0%,63.3%,71.1%,54.5%
1.68,8.3%,1.7%,65.0%,89.7%,57.1%
0.88,2.0%,4.0%,48.5%,60.4%,47.1%
4.14,5.6%,5.6%,58.3%,90.5%,86.7%
2.20,6.3%,3.1%,56.3%,77.8%,57.1%
1.80,14.0%,2.0%,74.0%,78.4%,69.2%
0.95,9.6%,2.7%,46.6%,75.0%,46.2%
0.67,1.7%,0.0%,66.1%,56.4%,50.0%
1.08,8.8%,0.0%,70.6%,69.4%,50.0%
1.56,14.3%,2.0%,57.1%,78.6%,52.4%
1.44,17.0%,3.8%,62.3%,81.8%,40.0%
1.81,10.2%,4.1%,59.2%,82.8%,70.0%
0.89,1.6%,3.2%,60.3%,65.8%,52.0%
1.10,8.5%,7.3%,54.9%,80.0%,45.9%
2.17,4.3%,2.2%,67.4%,83.9%,60.0%
2.17,17.4%,4.3%,54.3%,100.0%,47.6%
1.36,4.7%,4.7%,45.3%,62.1%,65.7%
1.35,5.7%,0.0%,52.8%,71.4%,68.0%
1.02,5.0%,6.3%,52.5%,76.2%,60.5%
0.95,5.8%,1.2%,55.8%,62.5%,47.4%
0.71,7.3%,2.4%,51.2%,57.1%,60.0%
0.86,3.2%,0.0%,57.0%,69.8%,47.5%
1.17,6.2%,2.5%,58.0%,76.6%,38.2%
1.40,12.3%,1.5%,55.4%,83.3%,51.7%
2.63,14.6%,2.4%,63.4%,88.5%,66.7%
2.33,15.9%,4.5%,59.1%,88.5%,72.2%
1.25,5.8%,1.4%,60.9%,76.2%,59.3%
1.35,6.1%,3.0%,40.9%,74.1%,56.4%
1.22,16.3%,1.0%,60.6%,79.4%,68.3%
1.34,9.6%,2.9%,66.3%,73.9%,51.4%
0.62,4.1%,2.1%,69.1%,61.2%,33.3%
0.84,8.4%,5.3%,52.6%,76.0%,55.6%
1.05,5.0%,1.3%,58.8%,62.8%,47.0%
1.47,3.8%,3.8%,61.5%,65.6%,70.0%
2.35,4.9%,7.3%,56.1%,91.3%,61.1%
1.07,7.4%,5.3%,43.6%,73.2%,45.3%
0.94,2.0%,2.0%,60.8%,71.0%,60.0%
1.72,4.0%,2.0%,54.0%,74.1%,73.9%
1.56,9.1%,7.3%,52.7%,75.9%,61.5%
0.80,1.2%,0.0%,63.5%,53.7%,38.7%
1.03,7.4%,3.2%,55.3%,75.0%,38.1%
1.28,3.3%,4.9%,60.7%,75.7%,45.8%
0.92,1.1%,4.4%,54.9%,64.0%,43.9%
1.47,1.9%,0.0%,64.2%,67.6%,52.6%
1.48,12.7%,1.8%,63.6%,80.0%,45.0%
0.82,3.4%,5.2%,67.2%,53.8%,31.6%
1.20,2.4%,1.2%,65.1%,66.7%,65.5%
0.87,1.3%,1.3%,66.2%,66.7%,65.4%
1.56,11.6%,0.0%,64.0%,85.5%,71.0%
0.56,2.1%,2.1%,53.2%,52.0%,45.5%
0.53,1.7%,3.4%,52.5%,54.8%,39.3%
1.21,6.5%,1.3%,61.0%,70.2%,43.3%
1.37,11.1%,0.0%,54.0%,67.6%,58.6%
0.99,10.1%,0.0%,50.7%,68.6%,58.8%
0.92,1.6%,1.6%,65.6%,66.7%,50.0%
0.63,2.0%,2.0%,61.2%,50.0%,47.4%
1.17,5.0%,2.0%,52.5%,67.9%,50.0%
1.38,9.8%,0.0%,52.5%,90.6%,51.7%
2.01,6.4%,4.3%,68.1%,75.0%,73.3%
1.64,3.6%,0.0%,65.5%,72.2%,57.9%
1.19,2.7%,1.4%,56.8%,61.9%,68.8%
1.05,2.6%,5.3%,56.6%,62.8%,66.7%
1.15,5.2%,5.2%,61.0%,72.3%,43.3%
0.72,4.8%,3.8%,55.2%,60.3%,57.4%
1.10,13.0%,1.7%,60.0%,76.8%,54.3%
1.12,6.8%,2.9%,56.3%,75.9%,55.6%
1.76,17.8%,8.9%,62.2%,78.6%,58.8%
0.84,2.8%,2.8%,66.7%,54.2%,37.5%
0.81,1.4%,0.0%,72.9%,66.7%,47.4%
1.16,2.8%,1.4%,58.3%,59.5%,53.3%
1.04,4.0%,4.0%,66.4%,51.8%,50.0%
1.33,10.0%,2.9%,72.9%,68.6%,68.4%
1.51,1.6%,4.9%,63.9%,76.9%,59.1%
0.73,0.0%,0.0%,73.8%,51.1%,68.8%
1.94,0.0%,0.0%,66.7%,78.1%,68.8%
1.17,7.2%,2.4%,68.7%,71.9%,65.4%
0.79,0.0%,1.8%,63.6%,60.0%,55.0%
0.83,2.4%,3.5%,61.2%,67.3%,45.5%
0.80,5.3%,5.3%,53.3%,80.0%,51.4%
1.00,3.1%,4.2%,46.9%,62.2%,56.9%
0.71,3.1%,1.6%,57.8%,56.8%,51.9%
0.57,0.0%,10.3%,48.7%,52.6%,30.0%
2.29,17.8%,2.2%,64.4%,82.8%,75.0%
2.40,9.1%,9.1%,57.6%,89.5%,57.1%
0.69,10.2%,2.8%,66.7%,75.0%,55.6%
3.56,13.5%,0.0%,64.9%,87.5%,84.6%
1.28,4.5%,10.6%,53.0%,74.3%,54.8%
0.72,5.4%,2.7%,56.8%,57.1%,43.8%
2.79,14.9%,4.3%,48.9%,100.0%,70.8%
1.48,9.7%,1.6%,62.9%,82.1%,56.5%
1.37,13.1%,6.6%,49.2%,76.7%,58.1%
0.69,3.8%,5.7%,66.0%,65.7%,33.3%
1.41,4.2%,8.3%,60.4%,79.3%,42.1%
0.55,6.4%,4.6%,61.5%,73.1%,47.6%
1.17,6.9%,5.2%,63.8%,64.9%,52.4%
1.38,4.8%,3.2%,67.7%,76.2%,60.0%
1.10,2.0%,5.9%,73.3%,62.2%,51.9%
0.72,12.0%,5.0%,55.0%,70.9%,44.4%
0.53,5.4%,1.1%,58.7%,64.8%,55.3%
0.48,9.3%,1.9%,61.1%,66.7%,47.6%
1.69,11.3%,3.8%,58.5%,71.0%,68.2%
0.82,2.2%,1.1%,62.9%,62.5%,48.5%
0.61,3.3%,3.3%,70.5%,67.4%,27.8%
1.31,1.4%,2.7%,65.8%,70.8%,72.0%
0.69,1.9%,3.8%,62.9%,63.6%,53.8%
1.49,4.9%,6.6%,68.9%,69.0%,63.2%
1.77,0.0%,4.3%,68.1%,81.3%,53.3%
0.77,1.3%,2.5%,69.6%,70.9%,45.8%
0.77,7.1%,3.5%,61.2%,67.3%,48.5%
0.79,3.1%,4.6%,53.8%,68.6%,40.0%
0.67,4.9%,3.3%,77.0%,72.3%,28.6%
0.69,3.4%,3.4%,66.7%,70.5%,35.9%
1.66,6.7%,1.7%,56.7%,79.4%,65.4%
2.06,5.1%,0.0%,69.2%,74.1%,75.0%
0.55,4.4%,3.3%,71.1%,60.9%,38.5%
0.89,1.1%,2.1%,64.2%,68.9%,41.2%
1.98,8.0%,0.0%,60.0%,80.0%,85.0%
0.81,12.3%,4.1%,61.6%,84.4%,39.3%
0.87,0.0%,11.3%,54.7%,72.4%,33.3%
0.48,2.2%,6.5%,71.7%,54.5%,46.2%
